Sexo,Altura,Peso
Masculino,1.778959133,86.50703581
Masculino,1.715607993,89.12786853
Masculino,1.738106682,78.43306368
Masculino,1.719072368,77.84421828
Masculino,1.756891484,87.00834814
Masculino,1.823981131,92.20220485
Masculino,1.876193618,101.3619042
Masculino,1.77197778,84.47556918
Masculino,1.691880503,87.01800149
Masculino,1.680687938,70.12267327
Masculino,1.705448826,82.83011223
Masculino,1.942650895,104.6864861
Masculino,1.766562369,83.68544619
Masculino,1.778031267,90.94557777
Masculino,1.875694112,100.9790345
Masculino,1.752306512,78.51612724
Masculino,1.794337091,90.03407918
Masculino,1.654731455,69.53409431
Masculino,1.656912379,76.53913102
Masculino,1.780620375,84.67456709
Masculino,1.721979292,81.60751156
Masculino,1.746897793,90.53772388
Masculino,1.727939525,75.99575108
Masculino,1.747246369,84.84753356
Masculino,1.734807663,83.84205073
Masculino,1.700211277,76.86140577
Masculino,1.659730121,75.73112915
Masculino,1.681795816,80.17150325
Masculino,1.751326387,88.92029314
Masculino,1.7709819,85.38853926
Masculino,1.575512301,67.69017192
Masculino,1.708463484,75.78376228
Masculino,1.658262196,73.09560965
Masculino,1.763403637,85.62891804
Masculino,1.678206946,73.57351721
Masculino,1.75389133,89.97993232
Masculino,1.730367165,84.7798892
Masculino,1.847027363,95.42012289
Masculino,1.811025627,86.0893529
Masculino,1.79785372,95.03300512
Masculino,1.772501713,81.70889993
Masculino,1.79131085,87.58627694
Masculino,1.717978951,73.27517417
Masculino,1.755860258,83.52553357
Masculino,1.761426297,81.77622166
Masculino,1.729657693,85.84977171
Masculino,1.873723987,98.41513752
Masculino,1.831312173,94.13851942
Masculino,1.838606893,96.25797935
Masculino,1.766282583,85.97079964
Masculino,1.812596451,85.80007727
Masculino,1.712607696,85.25386655
Masculino,1.61801466,77.00173686
Masculino,1.82040113,94.49939633
Masculino,1.89130164,98.71615407
Masculino,1.740087886,76.14060408
Masculino,1.730192348,77.88488646
Masculino,1.601067914,59.7837932
Masculino,1.745923116,86.25013724
Masculino,1.829746602,95.22478157
Masculino,1.763030817,81.97242281
Masculino,1.802124161,88.11342557
Masculino,1.803771203,87.4859521
Masculino,1.8568748,93.81107884
Masculino,1.757524334,82.74777488
Masculino,1.775289023,88.93841284
Masculino,1.805300386,89.82112831
Masculino,1.665378975,73.65171286
Masculino,1.707625294,73.34749022
Masculino,1.835092778,98.60122823
Masculino,1.763834422,79.32683207
Masculino,1.882165152,98.51464303
Masculino,1.767648971,82.38001139
Masculino,1.74353264,82.26882973
Masculino,1.876941007,94.36431434
Masculino,1.829610868,90.24382551
Masculino,1.739524423,83.75906977
Masculino,1.695582566,64.2626885
Masculino,1.759963094,81.44789136
Masculino,1.831896933,90.31970389
Masculino,1.811451489,90.33641065
Masculino,1.708222162,79.00445136
Masculino,1.66727746,70.08146286
Masculino,1.672584884,75.08890109
Masculino,1.666103166,73.61423025
Masculino,1.748458107,83.32393262
Masculino,1.637060774,66.69833465
Masculino,1.71149703,81.33784768
Masculino,1.812705683,90.66476195
Masculino,1.760233473,92.00608698
Masculino,1.783190438,80.13121513
Masculino,1.694443931,79.37417954
Masculino,1.839774858,95.58232112
Masculino,1.776379245,85.15233203
Masculino,1.739960143,87.35208484
Masculino,1.61674831,72.39527773
Masculino,1.83543409,98.36942842
Masculino,1.673974469,84.37521382
Masculino,1.881916227,97.9734837
Masculino,1.769275385,82.98122803
Masculino,1.825284635,88.34370929
Masculino,1.752905523,82.8652861
Masculino,1.741458828,79.397691
Masculino,1.783852443,94.08087881
Masculino,1.671238166,79.79247154
Masculino,1.683929138,79.94692509
Masculino,1.72208394,83.78616965
Masculino,1.732576087,88.93086547
Masculino,1.848947781,95.16645589
Masculino,1.745518938,86.23709229
Masculino,1.702889737,82.88105664
Masculino,1.797567071,89.50856747
Masculino,1.715075578,78.41148181
Masculino,1.853240567,94.12107698
Masculino,1.690471254,77.77634099
Masculino,1.635654041,65.95171022
Masculino,1.777935581,90.18210474
Masculino,1.758127896,89.51917355
Masculino,1.814924929,88.69462014
Masculino,1.827237797,98.68345804
Masculino,1.752489726,87.32250259
Masculino,1.651866195,74.38714988
Masculino,1.778774415,88.91242191
Masculino,1.734947019,82.17894392
Masculino,1.85707469,95.89839685
Masculino,1.796397019,89.52155559
Masculino,1.748776783,86.08790426
Masculino,1.674797846,81.87364287
Masculino,1.816794472,93.68676133
Masculino,1.845389873,101.5754114
Masculino,1.715159708,79.59186278
Masculino,1.783629841,92.53071922
Masculino,1.859866002,98.04363593
Masculino,1.769985224,91.45589032
Masculino,1.771520846,89.65492146
Masculino,1.765591313,90.24489916
Masculino,1.773243206,89.18222187
Masculino,1.588443336,72.41420578
Masculino,1.817890909,90.96639403
Masculino,1.789682606,90.34813093
Masculino,1.731928392,83.50419504
Masculino,1.781962721,84.03153486
Masculino,1.769684515,92.09658664
Masculino,1.736965007,80.87891938
Masculino,1.574207828,62.44448621
Masculino,1.704519467,84.76697597
Masculino,1.653614546,72.16870226
Masculino,1.742235632,88.98756792
Masculino,1.685915306,75.71518647
Masculino,1.72989517,85.01232322
Masculino,1.706601768,76.51883498
Masculino,1.643607433,83.65450353
Masculino,1.745831262,84.81825204
Masculino,1.729954843,80.94862442
Masculino,1.922535752,101.4176058
Masculino,1.6678278,77.53384289
Masculino,1.796351636,89.86625713
Masculino,1.715854361,80.85183511
Masculino,1.969698533,109.7880291
Masculino,1.727588483,84.41102702
Masculino,1.79737501,89.25122112
Masculino,1.724111404,69.35289663
Masculino,1.72898283,76.80030352
Masculino,1.738999953,82.61317887
Masculino,1.730719192,84.85736459
Masculino,1.799094209,92.84929764
Masculino,1.858432608,105.5786891
Masculino,1.644552828,80.26245909
Masculino,1.645373397,71.74586187
Masculino,1.761429483,84.21714635
Masculino,1.738488786,83.3786272
Masculino,1.7598197,93.59086809
Masculino,1.837270291,95.69186055
Masculino,1.695380747,70.80452915
Masculino,1.715081428,81.21422271
Masculino,1.754857161,89.23917742
Masculino,1.713363245,87.46875379
Masculino,1.787524609,81.36277471
Masculino,1.786358978,95.06628941
Masculino,1.742662456,91.52676785
Masculino,1.803575324,87.45014244
Masculino,1.801983436,86.52321178
Masculino,1.721124001,81.11154192
Masculino,1.823841232,99.97090886
Masculino,1.852669306,90.30805065
Masculino,1.812769825,93.08482992
Masculino,1.850481443,90.63442683
Masculino,1.670236236,76.05266803
Masculino,1.746614748,84.33859671
Masculino,1.744145812,93.67397148
Masculino,1.715415113,80.31148449
Masculino,1.828140541,96.15607143
Masculino,1.673079029,79.91448865
Masculino,1.699484389,88.63430569
Masculino,1.791491836,80.28270968
Masculino,1.711599553,77.58973395
Masculino,1.791036059,93.31546445
Masculino,1.839733559,94.41141311
Masculino,1.791776777,89.37668359
Masculino,1.782993139,88.31406862
Masculino,1.808301221,93.52901402
Masculino,1.614860293,71.13254366
Masculino,1.723125592,76.86544818
Masculino,1.702017917,76.62390503
Masculino,1.663630466,79.57246109
Masculino,1.664507711,80.56627132
Masculino,1.747466128,84.75728995
Masculino,1.800635805,82.68249817
Masculino,1.684723556,71.03530774
Masculino,1.631693772,77.0430129
Masculino,1.675867821,78.87370812
Masculino,1.677325698,78.0817539
Masculino,1.799650415,100.2680575
Masculino,1.752036187,86.24999146
Masculino,1.750704108,86.66593598
Masculino,1.622171464,73.36414795
Masculino,1.739306083,80.1782445
Masculino,1.832268267,97.31215069
Masculino,1.853054344,97.30089788
Masculino,1.724411305,76.57769875
Masculino,1.720146936,79.66664029
Masculino,1.73954651,92.08344394
Masculino,1.775199336,92.25651537
Masculino,1.718485077,87.1448574
Masculino,1.814572694,82.63290166
Masculino,1.861336557,102.1523744
Masculino,1.520649179,53.43492375
Masculino,1.799258225,97.95191098
Masculino,1.651020481,67.7157544
Masculino,1.753408368,85.39266391
Masculino,1.776997256,90.63538032
Masculino,1.706017833,73.84532041
Masculino,1.848152422,102.84579
Masculino,1.740783174,84.68710366
Masculino,1.68075504,68.03843624
Masculino,1.756751708,85.79557314
Masculino,1.761474585,83.60437128
Masculino,1.773061757,94.54462688
Masculino,1.712694269,78.06872469
Masculino,1.870235944,96.38164405
Masculino,1.740553635,88.0471188
Masculino,1.693562341,76.77229587
Masculino,1.762329404,90.97550624
Masculino,1.754159105,78.03387201
Masculino,1.809765849,95.01949342
Masculino,1.793301185,98.20780466
Masculino,1.673355444,71.41838169
Masculino,1.689906359,76.3157536
Masculino,1.754779163,88.2886605
Masculino,1.850110445,100.2803907
Masculino,1.756488798,91.62295084
Masculino,1.72525209,78.62962327
Masculino,1.724698733,83.4880569
Masculino,1.637942598,72.88214818
Masculino,1.701834295,83.3824151
Masculino,1.739608149,83.46407575
Masculino,1.706343846,81.39463118
Masculino,1.826642146,82.85843395
Masculino,1.773516999,86.09573385
Masculino,1.772123782,90.57007794
Masculino,1.690556858,69.56865297
Masculino,1.736851906,86.40977264
Masculino,1.821108299,96.39248881
Masculino,1.724641809,84.54113065
Masculino,1.696567797,74.96051322
Masculino,1.724852609,78.8788447
Masculino,1.794346861,81.95002265
Masculino,1.570605169,65.05488077
Masculino,1.745875465,82.5333394
Masculino,1.71715223,81.36948674
Masculino,1.776214526,90.59220463
Masculino,1.712219435,81.11744823
Masculino,1.71360534,82.04391024
Masculino,1.748265078,88.52401321
Masculino,1.737066047,81.98126922
Masculino,1.811774357,95.55580901
Masculino,1.783911239,83.47239513
Masculino,1.709368521,79.53227825
Masculino,1.793132754,89.50038077
Masculino,1.773978344,85.5077105
Masculino,1.653822349,83.39851976
Masculino,1.87213309,105.0963938
Masculino,1.76042642,88.5305605
Masculino,1.72481068,78.96441113
Masculino,1.8379313,96.75029422
Masculino,1.750830876,85.18525349
Masculino,1.800267338,94.90978253
Masculino,1.641770433,73.66658815
Masculino,1.754228916,79.99337821
Masculino,1.719211444,80.99205779
Masculino,1.94900414,109.6271983
Masculino,1.724202824,82.12117739
Masculino,1.604013325,70.21699381
Masculino,1.735156751,79.48147083
Masculino,1.816821977,87.12282315
Masculino,1.740201989,79.57511824
Masculino,1.692033418,75.0015441
Masculino,1.728898411,84.83916605
Masculino,1.785299356,92.32033954
Masculino,1.725224214,80.29552679
Masculino,1.814879023,90.37122124
Masculino,1.729459155,78.84740145
Masculino,1.756302679,83.68227363
Masculino,1.773757449,89.06185637
Masculino,1.823085589,86.01894212
Masculino,1.724863084,90.48236012
Masculino,1.685073669,75.34507968
Masculino,1.757767085,84.54678839
Masculino,1.721536022,81.5486888
Masculino,1.810606891,95.99263638
Masculino,1.913403502,109.0621195
Masculino,1.731553667,79.32121138
Masculino,1.695511459,79.87773733
Masculino,1.740938723,86.242077
Masculino,1.694700518,76.96740708
Masculino,1.840178786,96.72363265
Masculino,1.657137582,69.04750727
Masculino,1.705089237,70.5430087
Masculino,1.65395077,69.45772287
Masculino,1.619271033,70.15532144
Masculino,1.662492585,79.33799031
Masculino,1.701549569,72.65595931
Masculino,1.709656339,88.456014
Masculino,1.651048169,71.46757116
Masculino,1.719557183,83.91766226
Masculino,1.708575091,81.02732991
Masculino,1.732568897,79.33272355
Masculino,1.707450674,80.07639514
Masculino,1.778762242,94.47092511
Masculino,1.734417743,84.15843844
Masculino,1.737143674,82.4156178
Masculino,1.827005238,97.54488495
Masculino,1.755944973,76.12448645
Masculino,1.774427019,91.9912429
Masculino,1.740962779,81.80684699
Masculino,1.748968081,80.12365479
Masculino,1.869351929,104.1242317
Masculino,1.735648163,88.84822888
Masculino,1.733873582,83.04321637
Masculino,1.814405935,89.07678895
Masculino,1.810492767,87.39614031
Masculino,1.706175849,76.28653237
Masculino,1.737922616,80.81719217
Masculino,1.764523949,91.92041372
Masculino,1.762016286,79.80374811
Masculino,1.652988551,74.24058838
Masculino,1.786123621,86.20426817
Masculino,1.781048763,87.34100535
Masculino,1.743983942,82.71667064
Masculino,1.738164173,75.34827365
Masculino,1.808210356,91.98070168
Masculino,1.726994144,81.37019099
Masculino,1.659749371,79.04240902
Masculino,1.750564982,86.14561477
Masculino,1.767803202,84.77576486
Masculino,1.81986796,95.81700338
Masculino,1.684758054,79.68873501
Masculino,1.717937211,89.187504
Masculino,1.698950707,82.35744472
Masculino,1.714322494,77.83920096
Masculino,1.739554866,78.26558173
Masculino,1.896807761,99.26643387
Masculino,1.633678752,71.56917431
Masculino,1.742493351,87.07109248
Masculino,1.841489422,96.60170461
Masculino,1.842865037,100.8613097
Masculino,1.636167287,71.70759119
Masculino,1.820863179,91.99830442
Masculino,1.770123802,80.73436897
Masculino,1.732473896,83.47368632
Masculino,1.779195464,81.52120305
Masculino,1.794622745,83.63499556
Masculino,1.70872519,86.31992075
Masculino,1.645777472,69.68363568
Masculino,1.79117858,91.83821208
Masculino,1.750128936,87.01526638
Masculino,1.809230036,82.92064578
Masculino,1.795499161,84.72759049
Masculino,1.726004208,77.66278891
Masculino,1.877604285,95.78195035
Masculino,1.681062812,81.69745634
Masculino,1.65902637,85.91979703
Masculino,1.781614792,79.46053373
Masculino,1.483535385,55.03813732
Masculino,1.840248323,91.58917318
Masculino,1.714379613,74.9562588
Masculino,1.701845825,75.11640303
Masculino,1.729861547,84.78005172
Masculino,1.73365528,81.16110319
Masculino,1.742588521,76.90573889
Masculino,1.831825231,93.20925376
Masculino,1.707819251,79.79082137
Masculino,1.84641182,92.2849987
Masculino,1.604661637,63.10965651
Masculino,1.690897623,86.11165803
Masculino,1.851676541,100.9284096
Masculino,1.893048146,102.3032589
Masculino,1.763485358,76.91775414
Masculino,1.848707658,91.47508404
Masculino,1.785488299,87.08366266
Masculino,1.834192346,85.69988688
Masculino,1.787848762,82.10128895
Masculino,1.817973949,97.65727942
Masculino,1.716137208,76.44864696
Masculino,1.71481711,84.50030148
Masculino,1.851036285,86.33764297
Masculino,1.718380763,74.88981024
Masculino,1.568888378,66.40454981
Masculino,1.756720663,81.56396765
Masculino,1.667751423,68.77704728
Masculino,1.67270494,72.625581
Masculino,1.7721291,84.519156
Masculino,1.702109509,75.58285221
Masculino,1.718778592,87.6812507
Masculino,1.904370863,97.29351735
Masculino,1.867008188,85.67266417
Masculino,1.668110543,77.13918582
Masculino,1.706012829,82.862414
Masculino,1.787616638,87.97201162
Masculino,1.798276077,89.98728346
Masculino,1.809032792,92.69609931
Masculino,1.695522804,74.24884748
Masculino,1.761730232,84.04377482
Masculino,1.600443165,61.52113099
Masculino,1.703755014,82.80568429
Masculino,1.807747298,96.82257203
Masculino,1.693203745,78.0244821
Masculino,1.739974765,88.47106864
Masculino,1.780528441,82.53385396
Masculino,1.767834792,94.77756988
Masculino,1.795653026,87.10143133
Masculino,1.808697572,92.64269312
Masculino,1.896123723,96.76056042
Masculino,1.833816234,90.48804391
Masculino,1.685941674,79.69225824
Masculino,1.672021949,87.48964044
Masculino,1.719153752,87.1577929
Masculino,1.808992518,95.4614647
Masculino,1.856825447,97.2375768
Masculino,1.731618678,81.22493965
Masculino,1.724266689,82.65647345
Masculino,1.69635941,84.50640656
Masculino,1.674904432,82.13159659
Masculino,1.660871163,75.09049905
Masculino,1.785478772,83.38113906
Masculino,1.695842872,76.23731619
Masculino,1.712322646,83.38806813
Masculino,1.753156288,90.09387259
Masculino,1.694961166,78.99623785
Masculino,1.653335805,72.78830141
Masculino,1.847235487,102.5049284
Masculino,1.791580548,92.42547431
Masculino,1.739254466,83.17756158
Masculino,1.725433681,81.17759567
Masculino,1.817187328,96.36275524
Masculino,1.778890084,87.895078
Masculino,1.715607368,84.98241706
Masculino,1.801645607,85.59464256
Masculino,1.841377491,102.2300089
Masculino,1.7772351,92.20430408
Masculino,1.687287759,79.93123306
Masculino,1.788616446,86.32971363
Masculino,1.813230305,90.18443584
Masculino,1.585729017,69.32766601
Masculino,1.833252852,85.56142685
Masculino,1.722882034,78.37013341
Masculino,1.789083223,88.98373425
Masculino,1.737785888,85.32875352
Masculino,1.815679382,95.21572509
Masculino,1.832699179,89.14835222
Masculino,1.750279762,83.93959613
Masculino,1.676966561,75.92175406
Masculino,1.884947243,92.87727599
Masculino,1.64046569,71.46647682
Masculino,1.825498281,99.42648494
Masculino,1.624545803,62.85727214
Masculino,1.664209925,75.48779893
Masculino,1.828131812,93.37487875
Masculino,1.711112659,76.17518283
Masculino,1.687175899,76.84109617
Masculino,1.818272311,87.98722315
Masculino,1.848112246,99.57316578
Masculino,1.747772033,84.78041305
Masculino,1.736829088,81.47992719
Masculino,1.790060294,87.83700856
Masculino,1.779032269,90.28197258
Masculino,1.782528999,89.97803535
Masculino,1.849918434,93.74180944
Masculino,1.686972136,80.59287732
Masculino,1.874564871,99.32753281
Masculino,1.632622924,72.45624104
Masculino,1.694800892,82.64380674
Masculino,1.788539,87.39956652
Masculino,1.661139225,66.29104163
Masculino,1.732666837,83.07244096
Masculino,1.740278136,76.71837898
Masculino,1.693412286,81.85924435
Masculino,1.871557454,96.86314777
Masculino,1.787450691,87.12522919
Masculino,1.72342706,82.42629977
Masculino,1.792100192,93.43522105
Masculino,1.697076261,84.51552567
Masculino,1.885114111,101.07392
Masculino,1.718891031,78.83771879
Masculino,1.709013757,78.32491257
Masculino,1.844407331,93.15619397
Masculino,1.660483511,78.44561808
Masculino,1.833102531,92.97986407
Masculino,1.729328066,88.06180581
Masculino,1.679996982,77.51804146
Masculino,1.724382688,77.53263534
Masculino,1.730506269,88.41661569
Masculino,1.620302731,66.74383037
Masculino,1.703620162,74.75501896
Masculino,1.762473804,88.10143998
Masculino,1.767253526,82.95692496
Masculino,1.84301626,95.64613808
Masculino,1.727403052,77.66502938
Masculino,1.741274071,78.11574811
Masculino,1.717991641,88.37205936
Masculino,1.678104728,75.97027892
Masculino,1.737046281,81.48866696
Masculino,1.768180457,85.66943654
Masculino,1.772656666,87.28855578
Masculino,1.797069816,96.45535907
Masculino,1.790964418,79.32644919
Masculino,1.853773812,101.7736631
Masculino,1.702151242,80.04327342
Masculino,1.787107363,83.18147985
Masculino,1.668096155,82.37039274
Masculino,1.639156935,69.66428258
Masculino,1.622095843,70.3436657
Masculino,1.798569594,92.52305391
Masculino,1.722348973,81.61690061
Masculino,1.717445244,84.17765343
Masculino,1.724721902,78.65179572
Masculino,1.84604368,98.2872593
Masculino,1.657492472,65.9229653
Masculino,1.71480999,80.47763746
Masculino,1.745925407,76.94819749
Masculino,1.78732978,91.88492316
Masculino,1.829837186,90.34362545
Masculino,1.701694949,75.55368331
Masculino,1.816891942,90.70647362
Masculino,1.769925045,85.0830658
Masculino,1.681232048,77.29864482
Masculino,1.697308117,78.74850547
Masculino,1.672626025,76.9323775
Masculino,1.879802252,99.74302945
Masculino,1.68608846,78.35169003
Masculino,1.773642611,88.89458797
Masculino,1.781676978,88.37403444
Masculino,1.821416412,93.28056746
Masculino,1.715277399,76.02833031
Masculino,1.676604913,75.75520202
Masculino,1.713106624,74.96713644
Masculino,1.750867599,82.71905291
Masculino,1.68988321,85.89288399
Masculino,1.807703958,88.60046779
Masculino,1.750385906,82.01999572
Masculino,1.66162569,72.92418535
Masculino,1.789104295,90.81133992
Masculino,1.810230841,85.86842003
Masculino,1.736339189,79.01501485
Masculino,1.862825586,98.4572376
Masculino,1.836424836,96.71925235
Masculino,1.88069956,99.49000188
Masculino,1.734892115,87.86206405
Masculino,1.654614783,77.84403018
Masculino,1.539598515,70.96831596
Masculino,1.751951828,87.14864762
Masculino,1.764907898,85.66328025
Masculino,1.651035894,73.04171435
Masculino,1.783419736,89.58450178
Masculino,1.650819445,63.0149447
Masculino,1.819768238,86.21125617
Masculino,1.844467135,101.9938285
Masculino,1.804582672,86.7606819
Masculino,1.847249081,99.23072164
Masculino,1.755643696,80.13433113
Masculino,1.751938122,82.69542682
Masculino,1.816886833,92.45131524
Masculino,1.659314352,77.91016762
Masculino,1.856558919,87.97160053
Masculino,1.749045587,80.34529377
Masculino,1.75192494,72.25056417
Masculino,1.702150392,90.35351362
Masculino,1.81756605,84.32550209
Masculino,1.786937749,90.22088857
Femenino,1.496332594,46.30648592
Femenino,1.656842318,64.09524297
Femenino,1.609572696,59.43938042
Femenino,1.637791935,58.13761953
Femenino,1.569544642,58.86785598
Femenino,1.675587681,71.12422827
Femenino,1.596399617,52.14907856
Femenino,1.667564774,74.88038976
Femenino,1.572011937,50.65547187
Femenino,1.617417851,47.24235276
Femenino,1.729769775,75.55744877
Femenino,1.569691515,48.18678986
Femenino,1.609635058,58.11342396
Femenino,1.495955513,46.1224576
Femenino,1.484331527,44.53942364
Femenino,1.544568886,57.56788579
Femenino,1.781267782,68.60778298
Femenino,1.581338713,52.52481411
Femenino,1.568071292,48.9275903
Femenino,1.60171274,66.03848099
Femenino,1.582085695,63.28643565
Femenino,1.57041793,55.68579651
Femenino,1.685227445,71.38680482
Femenino,1.659144054,65.78784694
Femenino,1.679038369,67.42432066
Femenino,1.638990424,60.18302946
Femenino,1.436318564,38.49734771
Femenino,1.593577736,62.83634202
Femenino,1.564264046,62.33506154
Femenino,1.575420391,56.51939673
Femenino,1.658907887,63.62390507
Femenino,1.554605884,49.11956501
Femenino,1.702437375,68.13827202
Femenino,1.529363631,53.99451726
Femenino,1.624075308,63.27430188
Femenino,1.609288251,56.97720642
Femenino,1.617600739,60.00254946
Femenino,1.531337308,59.1669557
Femenino,1.610545161,58.44464632
Femenino,1.540042643,49.76801708
Femenino,1.711289353,66.23505245
Femenino,1.698567637,72.05550402
Femenino,1.525197539,51.98328492
Femenino,1.629523596,60.39054225
Femenino,1.611926288,58.49117197
Femenino,1.707994246,69.88115484
Femenino,1.681825301,63.04985362
Femenino,1.643197663,62.90455891
Femenino,1.681461795,81.96337791
Femenino,1.672675746,67.63902671
Femenino,1.652257814,65.8042502
Femenino,1.637731425,65.60680466
Femenino,1.588517964,63.26644865
Femenino,1.564544283,58.95664315
Femenino,1.548138354,53.2619903
Femenino,1.614251885,62.36535407
Femenino,1.581107997,62.76920682
Femenino,1.681241007,64.07988138
Femenino,1.588720673,56.1152066
Femenino,1.692397792,66.04065029
Femenino,1.514057428,49.81040969
Femenino,1.638132227,72.3280548
Femenino,1.64938852,69.13625511
Femenino,1.559033166,64.1504125
Femenino,1.678197995,67.01932958
Femenino,1.623426564,59.65361296
Femenino,1.768343073,71.22476756
Femenino,1.706411011,71.19170671
Femenino,1.610335891,65.24492141
Femenino,1.554814556,44.7729655
Femenino,1.51556336,57.31377989
Femenino,1.627870924,60.87709337
Femenino,1.538682797,53.63403724
Femenino,1.577717607,65.9239173
Femenino,1.426450234,41.19310705
Femenino,1.713211533,77.48734496
Femenino,1.652654674,70.83440284
Femenino,1.664432947,63.04459281
Femenino,1.60400118,56.33334724
Femenino,1.495407237,46.68693702
Femenino,1.676939291,64.25419199
Femenino,1.562737314,60.56751227
Femenino,1.615041487,60.41369733
Femenino,1.518583778,53.02715773
Femenino,1.705589842,63.30009201
Femenino,1.583006412,57.66561213
Femenino,1.654750553,61.08166693
Femenino,1.79396635,77.17804708
Femenino,1.71164126,74.79405172
Femenino,1.730512384,80.39477117
Femenino,1.612606875,56.26943613
Femenino,1.553541858,48.64117887
Femenino,1.796037544,73.19324528
Femenino,1.656304912,62.461049
Femenino,1.558531029,55.98243136
Femenino,1.576621566,64.71112924
Femenino,1.661284,65.32906801
Femenino,1.57031355,50.80318989
Femenino,1.59885881,56.10222692
Femenino,1.634821056,60.41121309
Femenino,1.626578852,66.78719638
Femenino,1.77262365,75.94844453
Femenino,1.595687691,57.52278768
Femenino,1.828577916,80.45186511
Femenino,1.574649798,60.97065805
Femenino,1.671436989,63.26851962
Femenino,1.524777497,47.39919239
Femenino,1.638271188,66.28134972
Femenino,1.576060971,54.37002062
Femenino,1.640026677,62.38444754
Femenino,1.536809624,52.78997555
Femenino,1.554847028,58.18070523
Femenino,1.670827451,66.6129218
Femenino,1.541126671,52.52828037
Femenino,1.645662256,56.32371095
Femenino,1.600113114,59.42254389
Femenino,1.620760859,64.60143114
Femenino,1.581909463,60.4435697
Femenino,1.567460211,49.0010426
Femenino,1.646495195,64.72628825
Femenino,1.664591214,66.28596702
Femenino,1.557951139,57.76127793
Femenino,1.450438285,42.41375144
Femenino,1.4337204,43.83527761
Femenino,1.54471528,59.9534885
Femenino,1.561205502,62.27785547
Femenino,1.572871215,57.34845295
Femenino,1.69328059,69.82987105
Femenino,1.653099711,64.01338247
Femenino,1.612725832,72.8263433
Femenino,1.640593255,63.58280112
Femenino,1.550018292,60.86924414
Femenino,1.581075851,53.17478649
Femenino,1.652527192,63.94983178
Femenino,1.605783537,64.85164626
Femenino,1.606017096,59.5286127
Femenino,1.607284782,61.15676772
Femenino,1.677687032,63.00687352
Femenino,1.601157705,57.63816113
Femenino,1.590753307,55.2134192
Femenino,1.566381577,50.62980453
Femenino,1.61147901,57.38289626
Femenino,1.57656339,55.32070827
Femenino,1.727372821,73.10308241
Femenino,1.689987956,74.19024874
Femenino,1.588766083,53.9335861
Femenino,1.655628867,60.56093609
Femenino,1.656763279,55.87050631
Femenino,1.624452692,55.28775578
Femenino,1.621181376,67.75269269
Femenino,1.627916791,59.407995
Femenino,1.514999487,52.86703758
Femenino,1.633200123,63.55137837
Femenino,1.680403756,65.18538932
Femenino,1.500852844,58.63706841
Femenino,1.624622994,63.84865464
Femenino,1.585139429,54.56868155
Femenino,1.662703937,64.35801225
Femenino,1.650542249,71.59009902
Femenino,1.570168444,55.16363617
Femenino,1.62118085,69.78342052
Femenino,1.632477611,60.8443435
Femenino,1.472233179,50.90530347
Femenino,1.488369527,47.53532979
Femenino,1.585744017,57.95334232
Femenino,1.554948754,54.10242352
Femenino,1.567342402,50.31398263
Femenino,1.712160057,72.45149896
Femenino,1.601266726,55.37784303
Femenino,1.623510074,61.55125274
Femenino,1.682992774,62.97673739
Femenino,1.548569863,51.61665714
Femenino,1.584524329,56.85648907
Femenino,1.670121362,72.70634299
Femenino,1.682816143,68.08260666
Femenino,1.675225408,74.20640625
Femenino,1.575520676,46.8447653
Femenino,1.562623457,57.78343179
Femenino,1.654647844,64.217476
Femenino,1.65796801,61.91921685
Femenino,1.459041201,47.39434095
Femenino,1.639979133,58.86515715
Femenino,1.45577313,43.15434572
Femenino,1.570716438,50.08302101
Femenino,1.615892506,55.60605007
Femenino,1.637923184,68.22160728
Femenino,1.679299552,72.10029142
Femenino,1.566380481,51.2267222
Femenino,1.608063711,65.3252479
Femenino,1.545476005,61.66880833
Femenino,1.535363875,53.36685918
Femenino,1.495085278,41.15378296
Femenino,1.69071981,71.13788521
Femenino,1.685180136,71.79692802
Femenino,1.592489284,60.9609905
Femenino,1.603092279,56.61673289
Femenino,1.568273596,50.78605807
Femenino,1.565401659,50.42698229
Femenino,1.562760967,56.64571925
Femenino,1.631555534,59.06663427
Femenino,1.568692481,59.43068401
Femenino,1.646686909,67.57814754
Femenino,1.695680392,68.43861993
Femenino,1.706645388,80.02861798
Femenino,1.599063953,68.30308254
Femenino,1.632616566,55.92739559
Femenino,1.543790612,50.29434258
Femenino,1.539963865,59.42052073
Femenino,1.499313416,50.72684454
Femenino,1.607972861,60.92823686
Femenino,1.565146625,51.33311932
Femenino,1.554409469,52.57425681
Femenino,1.605756477,63.68793308
Femenino,1.574290341,54.39064464
Femenino,1.442350033,38.09861907
Femenino,1.595277464,52.94934105
Femenino,1.492281842,44.32617611
Femenino,1.555400686,50.57677731
Femenino,1.608323369,54.12082191
Femenino,1.699500088,68.77045042
Femenino,1.734228826,80.32451457
Femenino,1.489675956,45.46549133
Femenino,1.627196961,64.80450127
Femenino,1.638128201,64.2902211
Femenino,1.633697261,61.73986924
Femenino,1.690053216,73.49308049
Femenino,1.591921998,66.91299329
Femenino,1.63363474,61.30492328
Femenino,1.474763445,51.28348007
Femenino,1.496733169,47.77683965
Femenino,1.68288458,67.50926736
Femenino,1.667907499,59.5747112
Femenino,1.558279369,54.65789737
Femenino,1.640506136,66.75944583
